---
division: d1
gender: W
matches: 1546
version: 2
---
dateET	timeET	rank	team	at	oppRank	opponent	outcome	score	location	conference	gender	division	teamId	opponentId	dualId	date
2022-01-28	 6:00pm	  	JES  	at	  	CSUN 	 	   	A	 	W	naia/d1				2022-01-28T23:00:00.000Z
2022-01-29	10:00am	  	NEB  	at	 6	DUKE 	 	   	A	 	W	d1     				2022-01-29T15:00:00.000Z
2022-01-29	11:00am	  	ISU  	at	 8	NCST 	 	   	A	 	W	d1     				2022-01-29T16:00:00.000Z
2022-01-29	12:00pm	23	PRIN 	at	14	A&M  	 	   	A	 	W	d1     				2022-01-29T17:00:00.000Z
2022-01-29	12:00pm	21	LSU  	vs	22	TENN 	 	   	N	 	W	d1     				2022-01-29T17:00:00.000Z
2022-01-29	 9:00am	  	BU   	at	  	DART 	 	   	A	 	W	d1     				2022-01-29T14:00:00.000Z
2022-01-29	10:00am	  	CAMP 	at	  	LIB  	 	   	A	 	W	d1     				2022-01-29T15:00:00.000Z
2022-01-29	10:00am	  	WIS  	at	  	NIU  	 	   	A	 	W	d1     				2022-01-29T15:00:00.000Z
2022-01-29	11:00am	  	GASO 	at	  	CLEM 	 	   	A	 	W	d1     				2022-01-29T16:00:00.000Z
2022-01-29	11:00am	  	LU   	at	  	SFU  	 	   	A	 	W	d1     				2022-01-29T16:00:00.000Z
2022-01-29	11:00am	  	MCN T	at	  	HOU  	 	   	A	 	W	d1     				2022-01-29T16:00:00.000Z
2022-01-29	11:00am	  	UAB  	at	  	BAMA 	 	   	A	 	W	d1     				2022-01-29T16:00:00.000Z
2022-01-29	11:00am	  	USF  	vs	  	XAV  	 	   	N	 	W	d1     				2022-01-29T16:00:00.000Z
2022-01-29	12:00pm	  	WICH 	at	  	DRAKE	 	   	A	 	W	d1     				2022-01-29T17:00:00.000Z
2022-01-29	12:00pm	  	WKU  	at	  	PUR  	 	   	A	 	W	d1     				2022-01-29T17:00:00.000Z
2022-01-29	12:00pm	  	MD   	at	  	VCU  	 	   	A	 	W	d1     				2022-01-29T17:00:00.000Z
2022-01-29	 1:00pm	  	MORG 	at	  	GW   	 	   	A	 	W	d1     				2022-01-29T18:00:00.000Z
2022-01-29	 1:00pm	  	MURR 	at	  	MRSH 	 	   	A	 	W	d1     				2022-01-29T18:00:00.000Z
2022-01-29	 1:00pm	  	NWSU 	at	  	TULN 	 	   	A	 	W	d1     				2022-01-29T18:00:00.000Z
2022-01-29	 1:00pm	  	ND   	vs	  	COLO 	 	   	N	 	W	d1     				2022-01-29T18:00:00.000Z
2022-01-29	 2:00pm	  	WCU  	at	  	KENN 	 	   	A	 	W	d1     				2022-01-29T19:00:00.000Z
2022-01-29	 2:00pm	  	NW   	vs	  	WAKE 	 	   	N	 	W	d1     				2022-01-29T19:00:00.000Z
2022-01-29	 2:00pm	  	N IA 	at	  	OMAHA	 	   	A	 	W	d1     				2022-01-29T19:00:00.000Z
2022-01-29	 3:00pm	  	TARL 	at	  	BEL  	 	   	A	 	W	d1     				2022-01-29T20:00:00.000Z
2022-01-29	 3:00pm	  	GTWN 	at	  	LIB  	 	   	A	 	W	d1     				2022-01-29T20:00:00.000Z
2022-01-29	 3:00pm	  	LT   	at	  	SFA  	 	   	A	 	W	d1     				2022-01-29T20:00:00.000Z
2022-01-29	 3:00pm	  	SACST	at	  	SJSU 	 	   	A	 	W	d1     				2022-01-29T20:00:00.000Z
2022-01-29	 3:00pm	  	CHAT 	at	  	BAMA 	 	   	A	 	W	d1     				2022-01-29T20:00:00.000Z
2022-01-29	 4:00pm	  	CIN  	at	  	BUTL 	 	   	A	 	W	d1     				2022-01-29T21:00:00.000Z
2022-01-29	 4:00pm	  	SLU  	at	  	VALPO	 	   	A	 	W	d1     				2022-01-29T21:00:00.000Z
2022-01-29	 4:30pm	  	SOU  	at	  	TULN 	 	   	A	 	W	d1     				2022-01-29T21:30:00.000Z
2022-01-29	 5:30pm	  	CHIC 	at	  	ILST 	 	   	A	 	W	d1     				2022-01-29T22:30:00.000Z
2022-01-29	 6:00pm	  	BRAD 	at	  	NIU  	 	   	A	 	W	d1     				2022-01-29T23:00:00.000Z
2022-01-29	10:00pm	  	ALA&M	at	  	MER  	 	   	A	 	W	d1     				2022-01-30T03:00:00.000Z
2022-01-29	12:00am	  	LMRC 	at	  	APP  	 	   	A	 	W	d2/d1  				2022-01-29T05:00:00.000Z
2022-01-29	 2:30pm	  	YOUNG	at	  	MER  	 	   	A	 	W	d2/d1  				2022-01-29T19:30:00.000Z
2022-01-29	 5:30pm	  	UNM  	at	  	COLC 	 	   	A	 	W	d1/d3  				2022-01-29T22:30:00.000Z
2022-01-29	11:00am	  	WTHRF	at	  	UTRGV	 	   	A	 	W	juco/d1				2022-01-29T16:00:00.000Z
2022-01-29	 3:00pm	  	WTHRF	at	  	UTRGV	 	   	A	 	W	juco/d1				2022-01-29T20:00:00.000Z
2022-01-29	10:00am	  	STHOM	at	  	STET 	 	   	A	 	W	naia/d1				2022-01-29T15:00:00.000Z
2022-01-29	 2:00pm	  	MILW 	at	  	CSTR 	 	   	A	 	W	d1/naia				2022-01-29T19:00:00.000Z
2022-01-29	 2:00pm	  	HOINT	at	  	UCR  	 	   	A	 	W	naia/d1				2022-01-29T19:00:00.000Z
2022-01-30	 1:00am	  	LAMAR	at	  	UNT  	 	   	A	 	W	d1     				2022-01-30T06:00:00.000Z
2022-01-30	10:00am	  	USF  	at	  	MEM  	 	   	A	C	W	d1     				2022-01-30T15:00:00.000Z
2022-01-30	10:30am	  	WICH 	at	  	OMAHA	 	   	A	 	W	d1     				2022-01-30T15:30:00.000Z
2022-01-30	11:00am	  	MURR 	at	  	BELL 	 	   	A	 	W	d1     				2022-01-30T16:00:00.000Z
2022-01-30	11:00am	  	UTAH 	at	  	IND  	 	   	A	 	W	d1     				2022-01-30T16:00:00.000Z
2022-01-30	12:00pm	  	SLU  	at	  	PUR  	 	   	A	 	W	d1     				2022-01-30T17:00:00.000Z
2022-01-30	12:00pm	  	SHSU 	at	  	UTSA 	 	   	A	 	W	d1     				2022-01-30T17:00:00.000Z
2022-01-30	 1:30pm	  	UMASS	at	  	DART 	 	   	A	 	W	d1     				2022-01-30T18:30:00.000Z
2022-01-30	 2:00pm	  	MTSU 	vs	  	PEAY 	 	   	N	 	W	d1     				2022-01-30T19:00:00.000Z
2022-01-30	 5:00pm	  	ILST 	at	  	IUPUI	 	   	A	 	W	d1     				2022-01-30T22:00:00.000Z
2022-01-30	 5:30pm	  	URI  	at	  	QUIN 	 	   	A	 	W	d1     				2022-01-30T22:30:00.000Z
2022-01-30	10:30am	  	UNM  	vs	  	MSUD 	 	   	N	 	W	d1/d2  				2022-01-30T15:30:00.000Z
2022-01-30	 4:00pm	  	UNM  	at	  	CSUP 	 	   	A	 	W	d1/d2  				2022-01-30T21:00:00.000Z
2022-01-30	10:30am	  	ABRA 	at	  	MER  	 	   	A	 	W	juco/d1				2022-01-30T15:30:00.000Z
2022-01-31	11:00am	  	WICH 	at	  	SDAK 	 	   	A	 	W	d1     				2022-01-31T16:00:00.000Z
2022-02-01	 3:30pm	  	HOU  	at	  	TCU  	 	   	A	 	W	d1     				2022-02-01T20:30:00.000Z
2022-02-01	 1:00pm	  	A&MKN	at	  	A&MCC	 	   	A	 	W	d2/d1  				2022-02-01T18:00:00.000Z
2022-02-02	10:00am	  	IWORD	at	  	PVA&M	 	   	A	 	W	d1     				2022-02-02T15:00:00.000Z
2022-02-02	 2:30pm	  	SAM  	at	  	UAB  	 	   	A	 	W	d1     				2022-02-02T19:30:00.000Z
2022-02-02	 3:00pm	  	ULM  	at	  	LT   	 	   	A	 	W	d1     				2022-02-02T20:00:00.000Z
2022-02-02	 3:00pm	  	TX ST	at	  	PVA&M	 	   	A	 	W	d1     				2022-02-02T20:00:00.000Z
2022-02-02	 4:00pm	  	UTRGV	at	  	A&MCC	 	   	A	 	W	d1     				2022-02-02T21:00:00.000Z
2022-02-02	 3:00pm	  	SAU  	at	  	LT   	 	   	A	 	W	d2/d1  				2022-02-02T20:00:00.000Z
2022-02-03	 4:00pm	  	SF   	at	17	STAN 	 	   	A	 	W	d1     				2022-02-03T21:00:00.000Z
2022-02-03	 4:30pm	  	PAC  	at	  	UCR  	 	   	A	 	W	d1     				2022-02-03T21:30:00.000Z
2022-02-03	 7:00pm	  	MIZZ 	at	  	OKST 	 	   	A	 	W	d1     				2022-02-04T00:00:00.000Z
2022-02-04	 4:30pm	  	UCSB 	at	 5	UCLA 	 	   	A	 	W	d1     				2022-02-04T21:30:00.000Z
2022-02-04	12:00pm	 8	NCST 	at	22	TENN 	 	   	A	 	W	d1     				2022-02-04T17:00:00.000Z
2022-02-04	 1:00am	  	SE MO	at	  	ARST 	 	   	A	 	W	d1     				2022-02-04T06:00:00.000Z
2022-02-04	10:00am	  	BELL 	at	  	NIU  	 	   	A	 	W	d1     				2022-02-04T15:00:00.000Z
2022-02-04	10:00am	  	MSM  	at	  	DUQ  	 	   	A	 	W	d1     				2022-02-04T15:00:00.000Z
2022-02-04	10:30am	  	CIN  	at	  	UIC  	 	   	A	 	W	d1     				2022-02-04T15:30:00.000Z
2022-02-04	11:00am	  	SOU  	at	  	ULLAF	 	   	A	 	W	d1     				2022-02-04T16:00:00.000Z
2022-02-04	12:00pm	  	CCAR 	at	  	CLEM 	 	   	A	 	W	d1     				2022-02-04T17:00:00.000Z
2022-02-04	 1:00pm	  	BELL 	vs	  	W ILL	 	   	N	 	W	d1     				2022-02-04T18:00:00.000Z
2022-02-04	 1:00pm	  	SDAK 	at	  	EWU  	 	   	A	 	W	d1     				2022-02-04T18:00:00.000Z
2022-02-04	 1:30pm	  	UNF  	at	  	USF  	 	   	A	 	W	d1     				2022-02-04T18:30:00.000Z
2022-02-04	 2:00pm	  	IUPUI	at	  	MTSU 	 	   	A	 	W	d1     				2022-02-04T19:00:00.000Z
2022-02-04	 2:00pm	  	NEB  	at	  	ISU  	 	   	A	 	W	d1     				2022-02-04T19:00:00.000Z
2022-02-04	 2:00pm	  	NAU  	at	  	UNM  	 	   	A	 	W	d1     				2022-02-04T19:00:00.000Z
2022-02-04	 2:00pm	  	WASH 	at	  	RICE 	 	   	A	 	W	d1     				2022-02-04T19:00:00.000Z
2022-02-04	 2:00pm	  	HOU  	at	  	COLO 	 	   	A	 	W	d1     				2022-02-04T19:00:00.000Z
2022-02-04	 3:00pm	  	ARK  	at	  	KSU  	 	   	A	 	W	d1     				2022-02-04T20:00:00.000Z
2022-02-04	 3:30pm	  	UTSA 	at	  	TCU  	 	   	A	 	W	d1     				2022-02-04T20:30:00.000Z
2022-02-04	 4:00pm	  	LIB  	at	  	VCU  	 	   	A	 	W	d1     				2022-02-04T21:00:00.000Z
2022-02-04	 4:30pm	  	SJSU 	at	  	CSUF 	 	   	A	 	W	d1     				2022-02-04T21:30:00.000Z
2022-02-04	 5:00pm	  	BOISE	vs	  	DIX  	 	   	N	 	W	d1     				2022-02-04T22:00:00.000Z
2022-02-04	 6:00pm	  	BC   	at	  	DART 	 	   	A	 	W	d1     				2022-02-04T23:00:00.000Z
2022-02-04	 6:00pm	  	IDST 	at	  	UTAH 	 	   	A	 	W	d1     				2022-02-04T23:00:00.000Z
2022-02-04	 6:00pm	  	W ILL	at	  	NIU  	 	   	A	 	W	d1     				2022-02-04T23:00:00.000Z
2022-02-04	 6:00pm	  	IOWA 	at	  	KAN  	 	   	A	 	W	d1     				2022-02-04T23:00:00.000Z
2022-02-04	 8:00pm	  	OMAHA	at	  	CRE  	 	   	A	 	W	d1     				2022-02-05T01:00:00.000Z
2022-02-04	10:00pm	  	MTST 	at	  	GONZ 	 	   	A	 	W	d1     				2022-02-05T03:00:00.000Z
2022-02-04	10:00am	  	WSU  	at	  	TOL  	 	   	A	 	W	d2/d1  				2022-02-04T15:00:00.000Z
2022-02-04	 7:00pm	  	USTMN	at	  	LEW  	 	   	A	 	W	d1/d2  				2022-02-05T00:00:00.000Z
2022-02-04	 9:30am	  	UTRGV	at	  	CNCTX	 	   	A	 	W	d1/d3  				2022-02-04T14:30:00.000Z
2022-02-04	 3:30pm	  	UTRGV	at	  	UMHB 	 	   	A	 	W	d1/d3  				2022-02-04T20:30:00.000Z
2022-02-04	 3:00pm	  	TARL 	at	  	TYLER	 	   	A	 	W	d1/juco				2022-02-04T20:00:00.000Z
2022-02-04	12:30pm	  	CUMBD	at	  	PEAY 	 	   	A	 	W	naia/d1				2022-02-04T17:30:00.000Z
2022-02-04	 7:30pm	  	LTECH	at	  	EMICH	 	   	A	 	W	naia/d1				2022-02-05T00:30:00.000Z
2022-02-05	 4:30pm	 5	UCLA 	at	 2	PEPP 	 	   	A	 	W	d1     				2022-02-05T21:30:00.000Z
2022-02-05	11:00am	 6	DUKE 	at	  	FUR  	 	   	A	 	W	d1     				2022-02-05T16:00:00.000Z
2022-02-05	 1:00pm	  	SMU  	at	14	A&M  	 	   	A	 	W	d1     				2022-02-05T18:00:00.000Z
2022-02-05	 5:30pm	  	SHSU 	at	14	A&M  	 	   	A	 	W	d1     				2022-02-05T22:30:00.000Z
2022-02-05	12:00pm	  	ODU  	at	24	MIA  	 	   	A	 	W	d1     				2022-02-05T17:00:00.000Z
2022-02-05	 1:00am	  	UNT  	at	  	MEM  	 	   	A	 	W	d1     				2022-02-05T06:00:00.000Z
2022-02-05	10:00am	  	SDAK 	vs	  	SEA  	 	   	N	 	W	d1     				2022-02-05T15:00:00.000Z
2022-02-05	10:00am	  	TROY 	at	  	STET 	 	   	A	 	W	d1     				2022-02-05T15:00:00.000Z
2022-02-05	11:00am	  	WVU  	at	  	W&M  	 	   	A	 	W	d1     				2022-02-05T16:00:00.000Z
2022-02-05	11:00am	  	ORU  	vs	  	PVA&M	 	   	N	 	W	d1     				2022-02-05T16:00:00.000Z
2022-02-05	12:00pm	  	ALCN 	at	  	ULLAF	 	   	A	 	W	d1     				2022-02-05T17:00:00.000Z
2022-02-05	12:00pm	  	APP  	at	  	ECAR 	 	   	A	 	W	d1     				2022-02-05T17:00:00.000Z
2022-02-05	12:00pm	  	BOISE	at	  	BYU  	 	   	A	 	W	d1     				2022-02-05T17:00:00.000Z
2022-02-05	12:00pm	  	MILW 	at	  	BUTL 	 	   	A	 	W	d1     				2022-02-05T17:00:00.000Z
2022-02-05	12:00pm	  	TARL 	at	  	LT   	 	   	A	 	W	d1     				2022-02-05T17:00:00.000Z
2022-02-05	 1:00pm	  	FGCU 	at	  	FAU  	 	   	A	 	W	d1     				2022-02-05T18:00:00.000Z
2022-02-05	 1:30pm	  	NCCU 	at	  	CCAR 	 	   	A	 	W	d1     				2022-02-05T18:30:00.000Z
2022-02-05	 1:30pm	  	SF   	at	  	UCSB 	 	   	A	 	W	d1     				2022-02-05T18:30:00.000Z
2022-02-05	 2:00pm	  	GCU  	at	  	UCR  	 	   	A	 	W	d1     				2022-02-05T19:00:00.000Z
2022-02-05	 2:00pm	  	UTM  	at	  	MTSU 	 	   	A	 	W	d1     				2022-02-05T19:00:00.000Z
2022-02-05	 2:00pm	  	BAMA 	at	  	TULN 	 	   	A	 	W	d1     				2022-02-05T19:00:00.000Z
2022-02-05	 3:00pm	  	CRE  	vs	  	WICH 	 	   	N	 	W	d1     				2022-02-05T20:00:00.000Z
2022-02-05	 3:00pm	  	CIN  	at	  	DEP  	 	   	A	 	W	d1     				2022-02-05T20:00:00.000Z
2022-02-05	 4:00pm	  	NORF 	at	  	W&M  	 	   	A	 	W	d1     				2022-02-05T21:00:00.000Z
2022-02-05	 4:00pm	  	SDAK 	at	  	GONZ 	 	   	A	 	W	d1     				2022-02-05T21:00:00.000Z
2022-02-05	 4:00pm	  	USTMN	at	  	NIU  	 	   	A	 	W	d1     				2022-02-05T21:00:00.000Z
2022-02-05	 4:00pm	  	UCA  	at	  	UAB  	 	   	A	 	W	d1     				2022-02-05T21:00:00.000Z
2022-02-05	 5:00pm	  	ALA&M	at	  	MTSU 	 	   	A	 	W	d1     				2022-02-05T22:00:00.000Z
2022-02-05	 6:00pm	  	DIX  	at	  	BYU  	 	   	A	 	W	d1     				2022-02-05T23:00:00.000Z
2022-02-05	 6:00pm	  	SYR  	at	  	TEM  	 	   	A	 	W	d1     				2022-02-05T23:00:00.000Z
2022-02-05	 8:00pm	  	SEA  	at	  	GONZ 	 	   	A	 	W	d1     				2022-02-06T01:00:00.000Z
2022-02-05	11:00am	  	LEW  	at	  	NIU  	 	   	A	 	W	d2/d1  				2022-02-05T16:00:00.000Z
2022-02-05	12:00pm	  	UNK  	at	  	DRAKE	 	   	A	 	W	d2/d1  				2022-02-05T17:00:00.000Z
2022-02-05	10:00am	  	SFU  	at	  	CMU  	 	   	A	 	W	d1/d3  				2022-02-05T15:00:00.000Z
2022-02-05	12:00pm	  	UTRGV	at	  	SWEST	 	   	A	 	W	d1/d3  				2022-02-05T17:00:00.000Z
2022-02-05	 9:30am	  	SCAD 	at	  	CCAR 	 	   	A	 	W	naia/d1				2022-02-05T14:30:00.000Z
2022-02-05	11:00am	  	CUMBD	at	  	BEL  	 	   	A	 	W	naia/d1				2022-02-05T16:00:00.000Z
2022-02-05	11:00am	  	LOYNO	at	  	NWSU 	 	   	A	 	W	naia/d1				2022-02-05T16:00:00.000Z
2022-02-05	 3:00pm	  	LOYNO	at	  	NWSU 	 	   	A	 	W	naia/d1				2022-02-05T20:00:00.000Z
2022-02-06	 3:00pm	  	MIZZ 	at	 1	TEX  	 	   	A	 	W	d1     				2022-02-06T20:00:00.000Z
2022-02-06	 6:00pm	  	ECAR 	at	 8	NCST 	 	   	A	 	W	d1     				2022-02-06T23:00:00.000Z
2022-02-06	11:00pm	  	SCAR 	at	 8	NCST 	 	   	A	 	W	d1     				2022-02-07T04:00:00.000Z
2022-02-06	11:00am	  	GASO 	at	12	UCF  	 	   	A	 	W	d1     				2022-02-06T16:00:00.000Z
2022-02-06	 1:00pm	  	NW   	at	12	GT   	 	   	A	 	W	d1     				2022-02-06T18:00:00.000Z
2022-02-06	 3:00pm	  	ALA&M	at	25	AUB  	 	   	A	 	W	d1     				2022-02-06T20:00:00.000Z
2022-02-06	10:00am	  	MTST 	vs	  	SDAK 	 	   	N	 	W	d1     				2022-02-06T15:00:00.000Z
2022-02-06	10:00am	  	W ILL	at	  	SIUE 	 	   	A	 	W	d1     				2022-02-06T15:00:00.000Z
2022-02-06	10:00am	  	SCAR 	at	  	WAKE 	 	   	A	 	W	d1     				2022-02-06T15:00:00.000Z
2022-02-06	11:00am	  	COLG 	at	  	SFU  	 	   	A	 	W	d1     				2022-02-06T16:00:00.000Z
2022-02-06	11:00am	  	CHAR 	at	  	DART 	 	   	A	 	W	d1     				2022-02-06T16:00:00.000Z
2022-02-06	11:00am	  	OMAHA	at	  	MOST 	 	   	A	 	W	d1     				2022-02-06T16:00:00.000Z
2022-02-06	11:00am	  	YALE 	at	  	ND   	 	   	A	 	W	d1     				2022-02-06T16:00:00.000Z
2022-02-06	11:00am	  	WVU  	at	  	VCU  	 	   	A	 	W	d1     				2022-02-06T16:00:00.000Z
2022-02-06	12:00pm	  	ABCHR	at	  	UNM  	 	   	A	 	W	d1     				2022-02-06T17:00:00.000Z
2022-02-06	12:00pm	  	GW   	at	  	MD   	 	   	A	 	W	d1     				2022-02-06T17:00:00.000Z
2022-02-06	12:00pm	  	MCN T	at	  	LT   	 	   	A	 	W	d1     				2022-02-06T17:00:00.000Z
2022-02-06	12:00pm	  	IWORD	at	  	SHSU 	 	   	A	 	W	d1     				2022-02-06T17:00:00.000Z
2022-02-06	12:00pm	  	UCA  	at	  	SAM  	 	   	A	 	W	d1     				2022-02-06T17:00:00.000Z
2022-02-06	12:00pm	  	UTSA 	at	  	UTA  	 	   	A	 	W	d1     				2022-02-06T17:00:00.000Z
2022-02-06	12:00pm	  	WICH 	at	  	NEB  	 	   	A	 	W	d1     				2022-02-06T17:00:00.000Z
2022-02-06	 1:00pm	  	DUQ  	at	  	CLEV 	 	   	A	 	W	d1     				2022-02-06T18:00:00.000Z
2022-02-06	 1:00pm	  	MILW 	at	  	EIU  	 	   	A	 	W	d1     				2022-02-06T18:00:00.000Z
2022-02-06	 1:00pm	  	ILST 	at	  	ILL  	 	   	A	 	W	d1     				2022-02-06T18:00:00.000Z
2022-02-06	 1:00pm	  	RICH 	at	  	LIB  	 	   	A	 	W	d1     				2022-02-06T18:00:00.000Z
2022-02-06	 1:00pm	  	CHAT 	at	  	UAB  	 	   	A	 	W	d1     				2022-02-06T18:00:00.000Z
2022-02-06	 1:00pm	  	ARK  	at	  	KAN  	 	   	A	 	W	d1     				2022-02-06T18:00:00.000Z
2022-02-06	 1:00pm	  	IOWA 	at	  	KSU  	 	   	A	 	W	d1     				2022-02-06T18:00:00.000Z
2022-02-06	 1:00pm	  	VALPO	at	  	WMU  	 	   	A	 	W	d1     				2022-02-06T18:00:00.000Z
2022-02-06	 2:00pm	  	SJSU 	at	  	CSUN 	 	   	A	 	W	d1     				2022-02-06T19:00:00.000Z
2022-02-06	 2:00pm	  	TARL 	at	  	GRAM 	 	   	A	 	W	d1     				2022-02-06T19:00:00.000Z
2022-02-06	 2:00pm	  	MSST 	at	  	TULN 	 	   	A	 	W	d1     				2022-02-06T19:00:00.000Z
2022-02-06	 2:00pm	  	UCD  	at	  	UCR  	 	   	A	C	W	d1     				2022-02-06T19:00:00.000Z
2022-02-06	 3:30pm	  	SIEN 	at	  	URI  	 	   	A	 	W	d1     				2022-02-06T20:30:00.000Z
2022-02-06	 3:30pm	  	SFA  	at	  	ULLAF	 	   	A	 	W	d1     				2022-02-06T20:30:00.000Z
2022-02-06	 4:00pm	  	NIU  	at	  	ND   	 	   	A	 	W	d1     				2022-02-06T21:00:00.000Z
2022-02-06	 4:00pm	  	NIU  	at	  	ND   	 	   	A	 	W	d1     				2022-02-06T21:00:00.000Z
2022-02-06	 4:00pm	  	WCU  	at	  	WAKE 	 	   	A	 	W	d1     				2022-02-06T21:00:00.000Z
2022-02-06	 5:00pm	  	GMU  	at	  	MD   	 	   	A	 	W	d1     				2022-02-06T22:00:00.000Z
2022-02-06	11:00am	  	CUMBD	at	  	MURR 	 	   	A	 	W	naia/d1				2022-02-06T16:00:00.000Z
2022-02-06	12:00pm	  	LSUAL	at	  	NWSU 	 	   	A	 	W	naia/d1				2022-02-06T17:00:00.000Z
2022-02-06	 3:00pm	  	CUMBD	at	  	MURR 	 	   	A	 	W	naia/d1				2022-02-06T20:00:00.000Z
2022-02-06	 3:00pm	  	LSUAL	at	  	NWSU 	 	   	A	 	W	naia/d1				2022-02-06T20:00:00.000Z
2022-02-08	 6:00pm	 9	CAL  	at	16	MICH 	 	   	A	 	W	d1     				2022-02-08T23:00:00.000Z
2022-02-09	 1:00pm	  	CoC  	at	  	GASO 	 	   	A	 	W	d1     				2022-02-09T18:00:00.000Z
2022-02-09	 3:00pm	  	STET 	at	  	BCOOK	 	   	A	 	W	d1     				2022-02-09T20:00:00.000Z
2022-02-10	 1:00pm	  	KENN 	at	  	UAB  	 	   	A	 	W	d1     				2022-02-10T18:00:00.000Z
2022-02-10	 2:00pm	  	A&MCC	at	  	RICE 	 	   	A	 	W	d1     				2022-02-10T19:00:00.000Z
2022-02-11	11:00am	  	STET 	at	  	FLA&M	 	   	A	 	W	d1     				2022-02-11T16:00:00.000Z
2022-02-11	11:00am	  	FGCU 	at	  	FLA&M	 	   	A	 	W	d1     				2022-02-11T16:00:00.000Z
2022-02-11	 1:00pm	  	PRES 	at	  	CCAR 	 	   	A	 	W	d1     				2022-02-11T18:00:00.000Z
2022-02-11	 1:00pm	  	USU  	at	  	DIX  	 	   	A	 	W	d1     				2022-02-11T18:00:00.000Z
2022-02-11	 1:00pm	  	DUQ  	at	  	TOL  	 	   	A	 	W	d1     				2022-02-11T18:00:00.000Z
2022-02-11	 1:00pm	  	ORU  	at	  	LT   	 	   	A	 	W	d1     				2022-02-11T18:00:00.000Z
2022-02-11	 2:00pm	  	MARQ 	at	  	NIU  	 	   	A	 	W	d1     				2022-02-11T19:00:00.000Z
2022-02-11	 2:00pm	  	MEM  	at	  	KSU  	 	   	A	 	W	d1     				2022-02-11T19:00:00.000Z
2022-02-11	 3:00pm	  	CHIC 	at	  	W ILL	 	   	A	 	W	d1     				2022-02-11T20:00:00.000Z
2022-02-11	 3:00pm	  	UTSA 	at	  	UNT  	 	   	A	C	W	d1     				2022-02-11T20:00:00.000Z
2022-02-11	 3:30pm	  	WAST 	at	  	UTAH 	 	   	A	 	W	d1     				2022-02-11T20:30:00.000Z
2022-02-11	 4:00pm	  	UTEP 	at	  	BOISE	 	   	A	 	W	d1     				2022-02-11T21:00:00.000Z
2022-02-11	 4:00pm	  	PUR  	at	  	ND   	 	   	A	 	W	d1     				2022-02-11T21:00:00.000Z
2022-02-11	 4:00pm	  	TULN 	at	  	TULSA	 	   	A	C	W	d1     				2022-02-11T21:00:00.000Z
2022-02-11	 6:00pm	  	HOU  	at	  	BAMA 	 	   	A	 	W	d1     				2022-02-11T23:00:00.000Z
2022-02-11	 6:00pm	  	KAN  	at	  	NEB  	 	   	A	 	W	d1     				2022-02-11T23:00:00.000Z
2022-02-11	 6:30pm	  	NKU  	at	  	WKU  	 	   	A	 	W	d1     				2022-02-11T23:30:00.000Z
2022-02-11	 8:00pm	  	GONZ 	at	  	CSU  	 	   	A	 	W	d1     				2022-02-12T01:00:00.000Z
2022-02-11	 8:00pm	  	MURR 	at	  	LIP  	 	   	A	 	W	d1     				2022-02-12T01:00:00.000Z
2022-02-11	 8:00pm	  	SE MO	at	  	MOST 	 	   	A	 	W	d1     				2022-02-12T01:00:00.000Z
2022-02-11	 6:00pm	  	SWEST	at	  	TARL 	 	   	A	 	W	d3/d1  				2022-02-11T23:00:00.000Z
2022-02-11	 3:00pm	  	WWOOD	at	  	SIUE 	 	   	A	 	W	naia/d1				2022-02-11T20:00:00.000Z
2022-02-11	 4:30pm	  	WESTM	at	  	UCR  	 	   	A	 	W	naia/d1				2022-02-11T21:30:00.000Z
2022-02-11	 7:00pm	  	USFIL	at	  	NIU  	 	   	A	 	W	naia/d1				2022-02-12T00:00:00.000Z
2022-02-12	12:00pm	12	UCF  	at	 7	UVA  	 	   	A	 	W	d1     				2022-02-12T17:00:00.000Z
2022-02-12	 1:00pm	  	AZST 	at	19	OKLA 	 	   	A	 	W	d1     				2022-02-12T18:00:00.000Z
2022-02-12	10:00am	25	AUB  	vs	  	FGCU 	 	   	N	 	W	d1     				2022-02-12T15:00:00.000Z
2022-02-12	12:00am	  	ULLAF	at	  	MCN T	 	   	A	 	W	d1     				2022-02-12T05:00:00.000Z
2022-02-12	10:00am	  	OMAHA	at	  	BRAD 	 	   	A	 	W	d1     				2022-02-12T15:00:00.000Z
2022-02-12	10:00am	  	MIAOH	at	  	CLEV 	 	   	A	 	W	d1     				2022-02-12T15:00:00.000Z
2022-02-12	10:00am	  	JMU  	at	  	LIB  	 	   	A	 	W	d1     				2022-02-12T15:00:00.000Z
2022-02-12	11:00am	  	CHSO 	at	  	GASO 	 	   	A	 	W	d1     				2022-02-12T16:00:00.000Z
2022-02-12	12:00pm	  	DAV  	at	  	APP  	 	   	A	 	W	d1     				2022-02-12T17:00:00.000Z
2022-02-12	12:00pm	  	TX ST	at	  	NWSU 	 	   	A	 	W	d1     				2022-02-12T17:00:00.000Z
2022-02-12	12:00pm	  	UTRGV	at	  	PVA&M	 	   	A	 	W	d1     				2022-02-12T17:00:00.000Z
2022-02-12	12:00pm	  	SJU  	at	  	MD   	 	   	A	 	W	d1     				2022-02-12T17:00:00.000Z
2022-02-12	12:00pm	  	MEM  	vs	  	SDAK 	 	   	N	 	W	d1     				2022-02-12T17:00:00.000Z
